NumPanneauCand,NomPsn,PrenomPsn,CivilitePsn,CodNua,LibNua,NbVoix,RapportExprime,RapportInscrit,Elu,CodCirc,RapportExprimes,RapportInscrits
13,LAPEYRE,Albert,M.,ECO,Ecologiste,704,"   1,54","   0,89",non,09501,1.54,0.89
1,NEFTIA,Abdel-Basett,M.,EXG,Extrême gauche,215,"   0,51","   0,29",non,09502,0.51,0.29
2,DUCHET,Isabelle,Mme,FG,Front de gauche,2816,"   6,71","   3,83",non,09502,6.71,3.83
3,PONIATOWSKI,Axel,M.,UMP,Union pour un Mouvement Populaire,15947,"  37,97","  21,70",Bal.,09502,37.97,21.7
4,CHEVRIER,David,M.,FN,Front National,5474,"  13,03","   7,44",non,09502,13.03,7.44
5,PARTAIX,Agnès,Mme,EXG,Extrême gauche,136,"   0,32","   0,18",non,09502,0.32,0.18
6,SAINT-MARC,Céline,Mme,DVD,Divers droite,449,"   1,07","   0,61",non,09502,1.07,0.61
7,VUILLETET,Guillaume,M.,VEC,Europe-Ecologie-Les Verts,15209,"  36,21","  20,69",Bal.,09502,36.21,20.69
8,VEAUX-KHOURY,Noëlle,Mme,ECO,Ecologiste,575,"   1,37","   0,78",non,09502,1.37,0.78
9,PERNOT,Jean-Pierre,M.,DVG,Divers gauche,1177,"   2,80","   1,60",non,09502,2.8,1.6
1,MIGNEAU,Monique,Mme,EXG,Extrême gauche,216,"   0,45","   0,24",non,09503,0.45,0.24
2,BARDET,Jean,M.,UMP,Union pour un Mouvement Populaire,15036,"  31,10","  17,08",Bal.,09503,31.1,17.08
3,PEDANOU,Régis,M.,DVD,Divers droite,186,"   0,38","   0,21",non,09503,0.38,0.21
4,FEUCHOT,Alain,M.,FG,Front de gauche,2675,"   5,53","   3,03",non,09503,5.53,3.03
5,BOSCAVERT,Maurice,M.,DVG,Divers gauche,3124,"   6,46","   3,54",non,09503,6.46,3.54
6,CALBRIX,Nicolas,M.,DVD,Divers droite,726,"   1,50","   0,82",non,09503,1.5,0.82
7,CARPENTIER,Jean-Noël,M.,DVG,Divers gauche,16146,"  33,40","  18,34",Bal.,09503,33.4,18.34
8,CAUËT,Anne-Marie,Mme,VEC,Europe-Ecologie-Les Verts,1740,"   3,60","   1,97",non,09503,3.6,1.97
9,RÉCAN,Josette,Mme,EXG,Extrême gauche,191,"   0,40","   0,21",non,09503,0.4,0.21
10,HULOT,Marie-Martine,Mme,ECO,Ecologiste,511,"   1,06","   0,58",non,09503,1.06,0.58
11,SIMONNOT,Alexandre,M.,FN,Front National,7797,"  16,13","   8,85",non,09503,16.13,8.85
1,OLIVARES,Pascale,Mme,ECO,Ecologiste,223,"   0,55","   0,30",non,09504,0.55,0.3
2,L'HOMMEDET,Marie-Françoise,Mme,EXG,Extrême gauche,227,"   0,56","   0,31",non,09504,0.56,0.31
3,GAUVAIN-KERYMEL,Nicole,Mme,VEC,Europe-Ecologie-Les Verts,1120,"   2,74","   1,54",non,09504,2.74,1.54
4,SEBAOUN,Gérard,M.,SOC,Socialiste,15101,"  36,96","  20,79",Bal.,09504,36.96,20.79
5,DUPLAÀ,Jean-Marie,M.,DVG,Divers gauche,373,"   0,91","   0,51",non,09504,0.91,0.51
6,DAVID,Fabrice,M.,ECO,Ecologiste,318,"   0,78","   0,43",non,09504,0.78,0.43
7,MALACAIN,Christian,M.,FN,Front National,5209,"  12,75","   7,17",non,09504,12.75,7.17
8,BODIN,Claude,M.,UMP,Union pour un Mouvement Populaire,14704,"  35,98","  20,24",Bal.,09504,35.98,20.24
9,PICARD-BACHELERIE,Jean-Philippe,M.,CEN,Le Centre pour la France,1244,"   3,04","   1,71",non,09504,3.04,1.71
10,POUPARD,Alain,M.,EXG,Extrême gauche,124,"   0,30","   0,17",non,09504,0.3,0.17
11,LAVAUD,Patrice,M.,FG,Front de gauche,2220,"   5,43","   3,05",non,09504,5.43,3.05
1,DEBEAUD,Franck,M.,DVD,Divers droite,198,"   0,59","   0,29",non,09505,0.59,0.29
2,THOMAS,Aurélie,Mme,FN,Front National,3938,"  11,65","   5,78",non,09505,11.65,5.78
3,BOUMEDIENE-THIERY,Alima,Mme,DVG,Divers gauche,184,"   0,54","   0,27",non,09505,0.54,0.27
4,ZOLOTAREFF,Jean-Pierre,M.,DVG,Divers gauche,172,"   0,51","   0,25",non,09505,0.51,0.25
5,DOUCET,Philippe,M.,SOC,Socialiste,12929,"  38,23","  18,99",Bal.,09505,38.23,18.99
6,JALLADAUD,Marie-Christine,Mme,ECO,Ecologiste,159,"   0,47","   0,23",non,09505,0.47,0.23
7,BIERRE,Christine,Mme,AUT,Autres,63,"   0,19","   0,09",non,09505,0.19,0.09
8,MARIETTE,Dominique,M.,EXG,Extrême gauche,359,"   1,06","   0,52",non,09505,1.06,0.52
9,MOTHRON,Georges,M.,UMP,Union pour un Mouvement Populaire,9301,"  27,50","  13,66",Bal.,09505,27.5,13.66
10,LEFEBVRE-NARÉ,Frédéric,M.,CEN,Le Centre pour la France,507,"   1,50","   0,74",non,09505,1.5,0.74
11,GELLÉ,Anne,Mme,VEC,Europe-Ecologie-Les Verts,920,"   2,72","   1,35",non,09505,2.72,1.35
12,AGUINI,Hamou,M.,DVG,Divers gauche,611,"   1,81","   0,89",non,09505,1.81,0.89
13,LESPARRE,Dominique,M.,FG,Front de gauche,4475,"  13,23","   6,57",non,09505,13.23,6.57
1,FITREMANN,Dominique,Mme,AUT,Autres,82,"   0,20","   0,10",non,09506,0.2,0.1
2,VOLAT,Isabelle,Mme,FG,Front de gauche,2650,"   6,52","   3,54",non,09506,6.52,3.54
3,ELIMAS,Nathalie,Mme,CEN,Le Centre pour la France,989,"   2,43","   1,32",non,09506,2.43,1.32
4,VELEZ,Jean-Claude,M.,EXG,Extrême gauche,94,"   0,23","   0,12",non,09506,0.23,0.12
5,STREHAIANO,Luc,M.,DVD,Divers droite,6928,"  17,06","   9,27",non,09506,17.06,9.27
6,DELCOMBRE,François,M.,VEC,Europe-Ecologie-Les Verts,1155,"   2,84","   1,54",non,09506,2.84,1.54
7,SIMONNOT,Michel,M.,FN,Front National,4174,"  10,28","   5,58",non,09506,10.28,5.58
8,REINMANN,Agnès,Mme,EXG,Extrême gauche,158,"   0,39","   0,21",non,09506,0.39,0.21
9,NERACOULIS,Christine,Mme,SOC,Socialiste,13733,"  33,81","  18,38",Bal.,09506,33.81,18.38
10,VERGNAUD,Frédéric,M.,ECO,Ecologiste,269,"   0,66","   0,36",non,09506,0.66,0.36
11,ABRIAL,Bruno,M.,AUT,Autres,54,"   0,13","   0,07",non,09506,0.13,0.07
12,SCELLIER,François,M.,UMP,Union pour un Mouvement Populaire,10331,"  25,44","  13,82",Bal.,09506,25.44,13.82
1,CHARTIER,Jérôme,M.,UMP,Union pour un Mouvement Populaire,13772,"  38,29","  20,30",Bal.,09507,38.29,20.3
2,HUBERT,Aline,Mme,DVD,Divers droite,288,"   0,80","   0,42",non,09507,0.8,0.42
3,AISSI,Denise,Mme,FN,Front National,4143,"  11,52","   6,10",non,09507,11.52,6.1
4,HABABOU,Hervé,M.,VEC,Europe-Ecologie-Les Verts,740,"   2,06","   1,09",non,09507,2.06,1.09
5,DEMORTIER,Anne-Marie,Mme,ECO,Ecologiste,337,"   0,94","   0,49",non,09507,0.94,0.49
6,BRUN,Charlotte,Mme,SOC,Socialiste,14153,"  39,35","  20,86",Bal.,09507,39.35,20.86
7,BONHOMME,Gilles,M.,EXG,Extrême gauche,146,"   0,41","   0,21",non,09507,0.41,0.21
8,LEVAILLANT,Anne,Mme,FG,Front de gauche,1768,"   4,92","   2,60",non,09507,4.92,2.6
9,BONNEL,Thierry,M.,CEN,Le Centre pour la France,622,"   1,73","   0,91",non,09507,1.73,0.91
1,GULAYDIN,Samuel,M.,DVG,Divers gauche,132,"   0,60","   0,25",non,09508,0.6,0.25
2,PUPPONI,François,M.,SOC,Socialiste,10997,"  50,22","  21,13",Bal.,09508,50.22,21.13
3,BON,Jean-Claude,M.,EXG,Extrême gauche,129,"   0,59","   0,24",non,09508,0.59,0.24
4,CHAKRINA,Louis Elad,M.,PRV,Parti radical,75,"   0,34","   0,14",non,09508,0.34,0.14
5,THOORIS,Michel,M.,FN,Front National,2298,"  10,50","   4,41",non,09508,10.5,4.41
6,GUIZONNE,Thierry,M.,DVD,Divers droite,68,"   0,31","   0,13",non,09508,0.31,0.13
7,PARNY,Francis,M.,FG,Front de gauche,1669,"   7,62","   3,20",non,09508,7.62,3.2
8,ATONGA,Armand,M.,VEC,Europe-Ecologie-Les Verts,493,"   2,25","   0,94",non,09508,2.25,0.94
9,LEFEVRE,Nils,M.,EXG,Extrême gauche,143,"   0,65","   0,27",non,09508,0.65,0.27
10,JIMENEZ,Benoit,M.,CEN,Le Centre pour la France,484,"   2,21","   0,93",non,09508,2.21,0.93
11,BLANCHET,Marie-France,Mme,UMP,Union pour un Mouvement Populaire,4903,"  22,39","   9,42",Bal.,09508,22.39,9.42
12,SNAOUI,Boualem,M.,DVG,Divers gauche,505,"   2,31","   0,97",non,09508,2.31,0.97
1,HANRYON,Danièle,Mme,EXG,Extrême gauche,176,"   0,53","   0,25",non,09509,0.53,0.25
2,DORÉ,Réjane,Mme,EXD,Extrême droite,401,"   1,20","   0,59",non,09509,1.2,0.59
3,DUBOIS,Lydie,Mme,FN,Front National,6163,"  18,44","   9,08",non,09509,18.44,9.08
4,PATERNOTTE,Yanick,M.,UMP,Union pour un Mouvement Populaire,8720,"  26,10","  12,85",Bal.,09509,26.1,12.85
5,BARROS,Pierre,M.,FG,Front de gauche,2309,"   6,91","   3,40",non,09509,6.91,3.4
6,MARROCCO-HAMELIN,Isabelle,Mme,CEN,Le Centre pour la France,542,"   1,62","   0,79",non,09509,1.62,0.79
7,MAGANO,Jonathan,M.,AUT,Autres,12,"   0,04","   0,01",non,09509,0.04,0.01
8,BLAZY,Jean-Pierre,M.,SOC,Socialiste,13468,"  40,31","  19,85",Bal.,09509,40.31,19.85
9,VINCENT,Christophe,M.,ECO,Ecologiste,125,"   0,37","   0,18",non,09509,0.37,0.18
10,MERT,Sevinç,Mme,VEC,Europe-Ecologie-Les Verts,543,"   1,63","   0,80",non,09509,1.63,0.8
11,HAKKOU,Mohammed,M.,DVG,Divers gauche,714,"   2,14","   1,05",non,09509,2.14,1.05
12,TAKAHIRA,Gisèle,Mme,ECO,Ecologiste,242,"   0,72","   0,35",non,09509,0.72,0.35
1,FADLI,Malika,Mme,DVD,Divers droite,260,"   0,81","   0,41",non,09510,0.81,0.41
2,ANDRES,Thérésa,Mme,FN,Front National,3679,"  11,52","   5,85",non,09510,11.52,5.85
3,TAMBORINI,Audrey,Mme,UMP,Union pour un Mouvement Populaire,7785,"  24,38","  12,38",Bal.,09510,24.38,12.38
4,MORIN,Bernard,M.,VEC,Europe-Ecologie-Les Verts,2564,"   8,03","   4,08",non,09510,8.03,4.08
5,PRATX,Josiane,Mme,DVD,Divers droite,186,"   0,58","   0,29",non,09510,0.58,0.29
6,COLAK,Roland,M.,ECO,Ecologiste,224,"   0,70","   0,35",non,09510,0.7,0.35
7,SELLIER,Olivier,M.,CEN,Le Centre pour la France,666,"   2,09","   1,05",non,09510,2.09,1.05
8,CARIUS,Laurent,M.,DVG,Divers gauche,392,"   1,23","   0,62",non,09510,1.23,0.62
9,LEFEBVRE,Dominique,M.,SOC,Socialiste,14083,"  44,10","  22,41",Bal.,09510,44.1,22.41
10,DIAZ,Patrick,M.,FG,Front de gauche,1901,"   5,95","   3,02",non,09510,5.95,3.02
11,CASSAN,Eric,M.,EXG,Extrême gauche,191,"   0,60","   0,30",non,09510,0.6,0.3
1,DURIMEL,Harry,M.,VEC,Europe-Ecologie-Les Verts,3163,"  15,46","   4,32",Bal.,97101,15.46,4.32
2,TACITE,Sully,M.,DVD,Divers droite,527,"   2,58","   0,71",non,97101,2.58,0.71
3,JALTON,Eric,M.,SOC,Socialiste,11346,"  55,46","  15,50",Bal.,97101,55.46,15.5
4,GALANTINE,Louis,M.,DVG,Divers gauche,2094,"  10,24","   2,86",non,97101,10.24,2.86
5,DIAKOK,Danielle,Mme,EXG,Extrême gauche,306,"   1,50","   0,41",non,97101,1.5,0.41
6,MARSIN,Daniel,M.,DVD,Divers droite,2223,"  10,87","   3,03",non,97101,10.87,3.03
7,JACOBY-KOALY,Francillone,M.,DVG,Divers gauche,440,"   2,15","   0,60",non,97101,2.15,0.6
8,BOUCHAIN,Colette,Mme,FN,Front National,359,"   1,75","   0,49",non,97101,1.75,0.49
1,LOUIS-CARABIN,Gabrielle,Mme,DVG,Divers gauche,13853,"  56,95","  16,99",Bal.,97102,56.95,16.99
2,COUCHY,Christian,M.,SOC,Socialiste,884,"   3,63","   1,08",non,97102,3.63,1.08
3,BERNIER,Laurent,M.,UMP,Union pour un Mouvement Populaire,5280,"  21,71","   6,47",Bal.,97102,21.71,6.47
4,FLETCHER,Claude,M.,EXG,Extrême gauche,199,"   0,82","   0,24",non,97102,0.82,0.24
5,SEMPAIRE,Tony,M.,AUT,Autres,116,"   0,48","   0,14",non,97102,0.48,0.14
6,CORNET,Cédric,M.,AUT,Autres,2839,"  11,67","   3,48",non,97102,11.67,3.48
7,GABREAU,Teddy,M.,FN,Front National,379,"   1,56","   0,46",non,97102,1.56,0.46
8,CARVIGAN,Christian,M.,DVD,Divers droite,172,"   0,71","   0,21",non,97102,0.71,0.21
9,AYASSAMY,Moïse,M.,DVD,Divers droite,602,"   2,47","   0,73",non,97102,2.47,0.73
1,PAULOBY,Francis,M.,AUT,Autres,363,"   1,43","   0,47",non,97103,1.43,0.47
2,UNEAU,Pierre,M.,VEC,Europe-Ecologie-Les Verts,604,"   2,37","   0,78",non,97103,2.37,0.78
3,LEGRAS,Anne,Mme,FN,Front National,717,"   2,82","   0,93",non,97103,2.82,0.93
4,MARC,Jeanny,Mme,DVG,Divers gauche,6238,"  24,52","   8,10",non,97103,24.52,8.1
5,DAHOMAY,Lita,Mme,EXG,Extrême gauche,219,"   0,86","   0,28",non,97103,0.86,0.28
6,CHALUS,Ary,M.,DVG,Divers gauche,10382,"  40,81","  13,48",Bal.,97103,40.81,13.48
7,MATHIASIN,Max,M.,SOC,Socialiste,6276,"  24,67","   8,15",Bal.,97103,24.67,8.15
8,LAPIN,Jim,M.,NCE,Nouveau Centre,642,"   2,52","   0,83",non,97103,2.52,0.83
1,PENCHARD,Marie-Luce,Mme,UMP,Union pour un Mouvement Populaire,6188,"  22,89","   9,24",non,97104,22.89,9.24
2,GUILLE,Marc,M.,FN,Front National,310,"   1,15","   0,46",non,97104,1.15,0.46
3,CASSIN,Fred,M.,AUT,Autres,185,"   0,68","   0,27",non,97104,0.68,0.27
4,MOLINIE,Louis,M.,DVD,Divers droite,1330,"   4,92","   1,98",non,97104,4.92,1.98
5,SALTEL,Guilhem,M.,FG,Front de gauche,294,"   1,09","   0,43",non,97104,1.09,0.43
6,NOMERTIN,Jean-Marie,M.,EXG,Extrême gauche,422,"   1,56","   0,63",non,97104,1.56,0.63
7,LUREL,Victorin,M.,SOC,Socialiste,18178,"  67,23","  27,15",oui,97104,67.23,27.15
8,HOUBLON,Christine,Mme,PRV,Parti radical,131,"   0,48","   0,19",non,97104,0.48,0.19
1,GRISET,Catherine,Mme,FN,Front National,272,"   1,18","   0,35",non,97201,1.18,0.35
2,JOUGON,Jacqueline,Mme,CEN,Le Centre pour la France,184,"   0,80","   0,24",non,97201,0.8,0.24
3,MANSCOUR,Louis-Joseph,M.,SOC,Socialiste,6225,"  27,09","   8,14",Bal.,97201,27.09,8.14
4,MAIGNAN,Chantal,Mme,DVD,Divers droite,2752,"  11,97","   3,60",non,97201,11.97,3.6
5,MARIE-JEANNE,Alfred,M.,REG,Régionaliste,6522,"  28,38","   8,53",Bal.,97201,28.38,8.53
6,EDMOND-MARIETTE,Philippe,M.,DVG,Divers gauche,4217,"  18,35","   5,51",non,97201,18.35,5.51
7,TILHAC,Naëma,Mme,UMP,Union pour un Mouvement Populaire,1444,"   6,28","   1,89",non,97201,6.28,1.89
8,VERNEUIL,Christian,M.,DVG,Divers gauche,804,"   3,50","   1,05",non,97201,3.5,1.05
9,COUTA,Philippe,M.,DVG,Divers gauche,188,"   0,82","   0,24",non,97201,0.82,0.24
10,MARTHE DITE SURELLY,Marie Hellen,Mme,EXG,Extrême gauche,375,"   1,63","   0,49",non,97201,1.63,0.49
1,DULYS-PETIT,Jenny,Mme,AUT,Autres,3117,"  11,73","   3,81",non,97202,11.73,3.81
2,RAPHA,Christian,M.,DVD,Divers droite,728,"   2,74","   0,89",non,97202,2.74,0.89
3,DUFEAL,Alex,M.,EXG,Extrême gauche,154,"   0,58","   0,18",non,97202,0.58,0.18
4,AZEROT,Bruno Nestor,M.,DVG,Divers gauche,5742,"  21,60","   7,02",Bal.,97202,21.6,7.02
5,MONPLAISIR,Yan,M.,UMP,Union pour un Mouvement Populaire,5387,"  20,27","   6,59",non,97202,20.27,6.59
6,NADEAU,Marcellin,M.,VEC,Europe-Ecologie-Les Verts,2871,"  10,80","   3,51",non,97202,10.8,3.51
7,JEAN-MARIE,Olivier Ernest,M.,DVG,Divers gauche,303,"   1,14","   0,37",non,97202,1.14,0.37
8,ISMAIN,Félix,M.,DVG,Divers gauche,1407,"   5,29","   1,72",non,97202,5.29,1.72
9,MAURICE-BELLAY,Janine,Mme,VEC,Europe-Ecologie-Les Verts,263,"   0,99","   0,32",non,97202,0.99,0.32
10,DE GONNEVILLE,Stéphanie,Mme,FN,Front National,182,"   0,68","   0,22",non,97202,0.68,0.22
11,LEBON,Frantz,M.,SOC,Socialiste,577,"   2,17","   0,70",non,97202,2.17,0.7
12,ORVILLE,Max,M.,CEN,Le Centre pour la France,292,"   1,10","   0,35",non,97202,1.1,0.35
13,CLÉMENTÉ,Luc-Louison,M.,DVG,Divers gauche,5558,"  20,91","   6,80",Bal.,97202,20.91,6.8
1,JOACHIM-ARNAUD,Ghislaine,Mme,EXG,Extrême gauche,653,"   3,53","   0,99",non,97203,3.53,0.99
2,JEAN-MARIE,Richard,M.,AUT,Autres,8,"   0,04","   0,01",non,97203,0.04,0.01
3,LAVENTURE,Miguel,M.,DVD,Divers droite,1373,"   7,42","   2,08",non,97203,7.42,2.08
4,GEORGET,Lina,Mme,FN,Front National,211,"   1,14","   0,32",non,97203,1.14,0.32
5,CAROLE,Francis,M.,REG,Régionaliste,3580,"  19,34","   5,43",Bal.,97203,19.34,5.43
6,JEANVILLE,Marie-Jeanne,Mme,AUT,Autres,0,"   0,00","   0,00",non,97203,0.0,0.0
7,LETCHIMY,Serge,M.,DVG,Divers gauche,11713,"  63,29","  17,79",Bal.,97203,63.29,17.79
8,VIRASSAMY,Georges,M.,UMP,Union pour un Mouvement Populaire,824,"   4,45","   1,25",non,97203,4.45,1.25
9,LÉSEL,Thierry,M.,CEN,Le Centre pour la France,145,"   0,78","   0,22",non,97203,0.78,0.22
1,TIRAULT,Fred  Michel,M.,UMP,Union pour un Mouvement Populaire,1559,"   5,99","   1,97",non,97204,5.99,1.97
2,FILIN,Jean-Claude,M.,DVG,Divers gauche,360,"   1,38","   0,45",non,97204,1.38,0.45
3,LESUEUR,André,M.,DVD,Divers droite,3078,"  11,83","   3,89",non,97204,11.83,3.89
4,NILOR,Jean-Philippe,M.,REG,Régionaliste,10358,"  39,80","  13,11",Bal.,97204,39.8,13.11
5,JEAN-MARIE,Gabriel,M.,EXG,Extrême gauche,184,"   0,71","   0,23",non,97204,0.71,0.23
6,PETIT,Philippe,M.,DVD,Divers droite,462,"   1,78","   0,58",non,97204,1.78,0.58
7,BEAUNOL,Jean-François,M.,CEN,Le Centre pour la France,357,"   1,37","   0,45",non,97204,1.37,0.45
8,LAMBERT,Max,M.,AUT,Autres,36,"   0,14","   0,04",non,97204,0.14,0.04
9,BESSON,Catherine,Mme,FN,Front National,254,"   0,98","   0,32",non,97204,0.98,0.32
10,RENE CORAIL,Arnaud,M.,DVG,Divers gauche,3301,"  12,68","   4,17",Bal.,97204,12.68,4.17
11,LARCHER,Eugène,M.,DVG,Divers gauche,1696,"   6,52","   2,14",non,97204,6.52,2.14
12,OCCOLIER,Raymond,M.,SOC,Socialiste,3124,"  12,00","   3,95",non,97204,12.0,3.95
13,MENCE,Charles-André,M.,SOC,Socialiste,1254,"   4,82","   1,58",non,97204,4.82,1.58
1,DUBOUILLE,Michel,M.,VEC,Europe-Ecologie-Les Verts,666,"   5,30","   1,43",non,97301,5.3,1.43
2,HYPPOLYTE,Jésulaure,M.,AUT,Autres,370,"   2,94","   0,79",non,97301,2.94,0.79
3,PLENET,Claude,M.,DVG,Divers gauche,1545,"  12,29","   3,33",non,97301,12.29,3.33
4,SERVILLE,Gabriel,M.,SOC,Socialiste,3548,"  28,23","   7,64",Bal.,97301,28.23,7.64
5,HOOSEINBUX,Gamal,M.,CEN,Le Centre pour la France,385,"   3,06","   0,82",non,97301,3.06,0.82
6,GUARD,Monique,Mme,FG,Front de gauche,265,"   2,11","   0,57",non,97301,2.11,0.57
7,POLYCARPE,Roland,M.,REG,Régionaliste,697,"   5,55","   1,50",non,97301,5.55,1.5
8,CANAVY,Fabien,M.,REG,Régionaliste,2174,"  17,30","   4,68",non,97301,17.3,4.68
9,PREVOT-MADERE,Joëlle,Mme,DVG,Divers gauche,2918,"  23,22","   6,29",Bal.,97301,23.22,6.29
1,ACHILLE,Armand,M.,REG,Régionaliste,280,"   2,89","   0,90",non,97302,2.89,0.9
2,GUILLOLET,José,M.,DVG,Divers gauche,435,"   4,49","   1,41",non,97302,4.49,1.41
3,KOKASON,Sergine,Mme,SOC,Socialiste,931,"   9,61","   3,02",non,97302,9.61,3.02
4,BERTRAND,Léon,M.,UMP,Union pour un Mouvement Populaire,2957,"  30,51","   9,59",Bal.,97302,30.51,9.59
5,GAILLOU,José,M.,VEC,Europe-Ecologie-Les Verts,750,"   7,74","   2,43",non,97302,7.74,2.43
6,NEMAN,Aldo,M.,AUT,Autres,639,"   6,59","   2,07",non,97302,6.59,2.07
7,BERTHELOT,Chantal,Mme,SOC,Socialiste,3699,"  38,17","  12,00",Bal.,97302,38.17,12.0
1,RAMASSAMY,Nadia,Mme,DVD,Divers droite,1319,"   4,03","   1,78",non,97401,4.03,1.78
2,SEETHANEN,Darma,M.,FG,Front de gauche,485,"   1,48","   0,65",non,97401,1.48,0.65
3,MARCHAU,Jean-Pierre,M.,VEC,Europe-Ecologie-Les Verts,798,"   2,44","   1,07",non,97401,2.44,1.07
4,BAREIGTS,Ericka,Mme,SOC,Socialiste,13046,"  39,89","  17,63",Bal.,97401,39.89,17.63
5,BAÏKIOM,Corinne,Mme,EXG,Extrême gauche,92,"   0,28","   0,12",non,97401,0.28,0.12
6,VERGÈS,Pierre,M.,DVG,Divers gauche,811,"   2,48","   1,09",non,97401,2.48,1.09
7,ROBERT-MUCY,Margarette,Mme,DVG,Divers gauche,402,"   1,23","   0,54",non,97401,1.23,0.54
8,RIVIERE,Gladys,Mme,FN,Front National,1057,"   3,23","   1,42",non,97401,3.23,1.42
9,VICTORIA,René-Paul,M.,UMP,Union pour un Mouvement Populaire,6740,"  20,61","   9,10",non,97401,20.61,9.1
10,DINDAR,Nassimah,Mme,CEN,Le Centre pour la France,7004,"  21,41","   9,46",Bal.,97401,21.41,9.46
11,NATIVEL,Mickaël,M.,DVG,Divers gauche,955,"   2,92","   1,29",non,97401,2.92,1.29
1,DUCAROUGE,Elizabeth,Mme,DVD,Divers droite,185,"   0,48","   0,22",non,97402,0.48,0.22
2,LOUGNON,Laurence,Mme,SOC,Socialiste,1164,"   3,04","   1,38",non,97402,3.04,1.38
3,LOISEAU,Patrick,M.,FG,Front de gauche,278,"   0,73","   0,33",non,97402,0.73,0.33
4,LANGENIER,Jean-Yves,M.,DVG,Divers gauche,5485,"  14,31","   6,52",non,97402,14.31,6.52
5,GRAJA,Michelle,Mme,DVD,Divers droite,83,"   0,22","   0,09",non,97402,0.22,0.09
6,TAIEB,Elie,M.,FN,Front National,656,"   1,71","   0,78",non,97402,1.71,0.78
7,BUCHLE,Nelly,Mme,CEN,Le Centre pour la France,959,"   2,50","   1,14",non,97402,2.5,1.14
8,HOAREAU,Mickaël,M.,EXG,Extrême gauche,67,"   0,17","   0,07",non,97402,0.17,0.07
9,BELLO,Huguette,Mme,DVG,Divers gauche,25734,"  67,14","  30,62",oui,97402,67.14,30.62
10,SINIMALE,Sandra,Mme,UMP,Union pour un Mouvement Populaire,2820,"   7,36","   3,35",non,97402,7.36,3.35
11,KOBÉNA,Guillaume,M.,DVG,Divers gauche,85,"   0,22","   0,10",non,97402,0.22,0.1
12,MINATCHY,Nila,Mme,VEC,Europe-Ecologie-Les Verts,812,"   2,12","   0,96",non,97402,2.12,0.96
1,DEJEAN,Yvan,M.,DVG,Divers gauche,2405,"   6,04","   2,86",non,97403,6.04,2.86
2,THIEN AH KOON,André,M.,DVD,Divers droite,13528,"  34,00","  16,13",Bal.,97403,34.0,16.13
3,DELORAS,Franck,M.,ECO,Ecologiste,402,"   1,01","   0,47",non,97403,1.01,0.47
4,VLODY,Jean Jacques,M.,SOC,Socialiste,16267,"  40,88","  19,40",Bal.,97403,40.88,19.4
5,BOYER,Aniel,M.,REG,Régionaliste,192,"   0,48","   0,22",non,97403,0.48,0.22
6,PAYET,Paulet,M.,DVD,Divers droite,4762,"  11,97","   5,67",non,97403,11.97,5.67
7,CADET,Jean Alain,M.,VEC,Europe-Ecologie-Les Verts,643,"   1,62","   0,76",non,97403,1.62,0.76
8,BASSE,Pascal,M.,FG,Front de gauche,427,"   1,07","   0,50",non,97403,1.07,0.5
9,SUZANNE,Corinne,Mme,FN,Front National,1166,"   2,93","   1,39",non,97403,2.93,1.39
1,PAYET,Yanis,M.,DVD,Divers droite,482,"   1,01","   0,50",non,97404,1.01,0.5
2,LEBRETON,Patrick,M.,SOC,Socialiste,24337,"  51,13","  25,65",oui,97404,51.13,25.65
3,HOARAU,Elie,M.,DVG,Divers gauche,7365,"  15,47","   7,76",non,97404,15.47,7.76
4,LATCHOUMANIN,Serge,M.,EXG,Extrême gauche,193,"   0,41","   0,20",non,97404,0.41,0.2
5,CLAIN,Marie Luce,Mme,FN,Front National,1428,"   3,00","   1,50",non,97404,3.0,1.5
6,SIGISMEAU,Béatrice,Mme,UMP,Union pour un Mouvement Populaire,11060,"  23,24","  11,65",non,97404,23.24,11.65
7,SARPEDON,Jean François,M.,DVG,Divers gauche,529,"   1,11","   0,55",non,97404,1.11,0.55
8,LE PORCHOU,Jean,M.,FG,Front de gauche,590,"   1,24","   0,62",non,97404,1.24,0.62
9,GRONDIN,Bertrand,M.,VEC,Europe-Ecologie-Les Verts,1074,"   2,26","   1,13",non,97404,2.26,1.13
10,DAMBREVILLE,Valérie,Mme,DVD,Divers droite,537,"   1,13","   0,56",non,97404,1.13,0.56
1,FOUASSIN,Stéphane,M.,NCE,Nouveau Centre,5961,"  19,80","   7,86",Bal.,97405,19.8,7.86
2,FRUTEAU,Jean-Claude,M.,SOC,Socialiste,12964,"  43,07","  17,10",Bal.,97405,43.07,17.1
3,RATENON,Jean Hugues,M.,DVG,Divers gauche,3775,"  12,54","   4,98",non,97405,12.54,4.98
4,CLAIN,Guylène,Mme,VEC,Europe-Ecologie-Les Verts,314,"   1,04","   0,41",non,97405,1.04,0.41
5,TANDRAYEN,Farida,Mme,CEN,Le Centre pour la France,186,"   0,62","   0,24",non,97405,0.62,0.24
6,ALLAMELE,Michel,M.,DVD,Divers droite,203,"   0,67","   0,26",non,97405,0.67,0.26
7,PAYET,Jean-Yves,M.,EXG,Extrême gauche,318,"   1,06","   0,41",non,97405,1.06,0.41
8,FRUTEAU,Eric,M.,DVG,Divers gauche,5375,"  17,86","   7,09",non,97405,17.86,7.09
